code,animal_proportion,fao_subgroup_code,has_fish,has_meat_or_poultry,has_seafood,name,ep_phd_poultry,ep_phd_dairy,ep_phd_nuts,ep_phd_fruits,ep_phd_eggs,ep_phd_vegetables,ep_phd_animal_fats,ep_phd_plant_oils_saturated,ep_phd_meat,ep_phd_tubers_roots,ep_phd_refined_grains,ep_phd_none,ep_phd_plant_oils_unsaturated,ep_phd_legumes,ep_phd_sugar,ep_phd_whole_grains,ep_phd_fish,ep_phd_alcohol
F011189,0.0,1301,False,False,False,Basilika kuivattu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011191,0.0,1301,False,False,False,"Oregano, kuivattu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F011194,0.0,1301,False,False,False,"Timjami, kuivattu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F011196,0.0,1301,False,False,False,Aromisuola/yrttisuola suolapitoisuus 71 %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F011197,0.0,1302,False,False,False,"Maustekastike, ruskea, hp-kastike",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F011198,0.0,1205,False,False,False,"Rypälesokeri, glukoosi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F011203,0.0,1003,False,False,False,"Hunajameloni, kuorittu",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011209,1.0,602,True,False,False,Kirjolohifilee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011211,1.0,404,False,False,False,"Juusto, fetajuusto, rasvaa 25 %, vuohenmaito, suolaliemessä",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011212,0.0,303,False,False,False,"Auringonkukansiemen, kuorittu",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011287,0.1,1101,False,False,False,Kasvirasvalevite 28% mini lätta,,,,,,,,,,,,,,,,,,0.0
F011469,0.0,1002,False,False,False,"Hedelmäsose, teollinen lastenruoka, tuotekeskiarvo",0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0
F011470,0.0,1004,False,False,False,"Marjasose, teollinen lastenruoka, tuotekeskiarvo",0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
F011503,0.0,1407,False,False,False,"Täysmehu, rypäletäysmehu Vitis vinifera",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F011505,0.0,1002,False,False,False,"Banaanilastu, kuivattu banaani",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011507,0.0,101,False,False,False,Riisitärkkelys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011511,0.0,201,False,False,False,"Peruna, kuorittu, keitetty, suolaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011512,1.0,702,False,True,False,Siankyljys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011513,1.0,702,False,True,False,"Porsaanfilee ulko/sisäfilee, rasvaa 4,5 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011521,0.0,101,False,False,False,"Riisi pitkäjyväinen, puuroutumaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011522,0.0,101,False,False,False,"Ruis-riisiseos, riisi ja ruisrouhe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011550,1.0,404,False,False,False,"Tuorejuusto, rasvaa 30 %, maustettu, vl",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011551,1.0,703,False,True,False,Kalkkunan rintafilee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011552,1.0,702,False,True,False,Kasslerpaisti / piknikpaisti marinoitu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011557,0.0,1407,False,False,False,"Täysmehu, sitruunatäysmehu, laimentamaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F011562,1.0,702,False,True,False,"Jauheliha, naudan, rasvaa 17 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011563,1.0,703,False,True,False,"Broileri, koipi-reisi, nahkoineen, raaka",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011564,1.0,703,False,True,False,"Broileri rintaleike, nahkoineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011565,1.0,703,False,True,False,"Broileri, rintafilee, nahaton, suikale, leike",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011571,0.5,404,False,False,False,"Tuorejuusto, rasvaa 11 %, maustamaton",,,,,,,,,,,,,,,,,,0.0
F011581,0.0,302,False,False,False,"Soijavälipala, hapatettu, maustettu, rasvaa 1 %, vitaminoitu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F011585,0.0,302,False,False,False,"Soijarouhe, vaalea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011586,1.0,402,False,False,False,"Jogurtti, maustamaton, a+, rasva 2,5 %, vähälaktoosinen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011589,0.0,906,False,False,False,Piparjuuri,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011687,0.0,101,False,False,False,Riisijuoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.18,0.0,0.55,0.0,0.0,0.0
F011689,0.0,903,False,False,False,"Parsa, raaka, puhdistettu",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011690,0.05,1302,False,False,False,Majoneesi vähärasvainen 15 % rasvaa,,,,,,,,,,,,,,,,,,0.0
F011691,1.0,604,True,False,False,"Mäti keskiarvo, suolattu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011695,0.0,1101,False,False,False,"Rypsiöljy, kylmäpuristettu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F011700,0.0,1503,False,False,False,"Soijaproteiini konsentraatti, 58 % proteiinia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F011723,0.6,402,False,False,False,"Jogurtti, maustettu, rasvaa 3 %",0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0
F011724,0.65,402,False,False,False,"Marja-/hedelmäjogurtti sisältää kuitua, rasvaa n. 2 %",,,,,,,,,,,,,,,,,,0.0
F011725,0.6,402,False,False,False,"Viili, maustettu, rasvaa 2 %",0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0
F011726,0.55,402,False,False,False,"Hedelmä-/marjaviili rasvaa 1 %, vähälaktoosinen",,,,,,,,,,,,,,,,,,0.0
F011727,0.5,402,False,False,False,"Marja-/hedelmäjogurtti rasvaa 2,5 %",,,,,,,,,,,,,,,,,,0.0
F011733,0.0,103,False,False,False,"Vaalea leipä, vehnäsämpylä, vesi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011734,0.0,903,False,False,False,Siitakesieni,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011735,0.0,903,False,False,False,Osterivinokas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011736,1.0,402,False,False,False,"Jogurtti, maustamaton, rasvaa 1,5 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F011739,0.0,1101,False,False,False,Kasvirasvalevite 35% becel pro-activ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028905,0.0,103,False,False,False,"Jauho, vehnäjauho, durum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028908,0.0,106,False,False,False,"Ohrasuurimo, keitetty, suolaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028910,0.0,101,False,False,False,Riisi tumma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F028913,0.0,201,False,False,False,"Peruna, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028914,0.0,201,False,False,False,"Peruna, kuorineen, keitetty, suolaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028915,0.0,1002,False,False,False,"Meloni, verkko/cantaloupemeloni, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028916,0.0,1002,False,False,False,"Omena, keskiarvo, punnittu kuorineen",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028917,0.0,1002,False,False,False,"Päärynä, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028918,0.0,1002,False,False,False,"Luumu, tumma, punnittu kivineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028921,0.0,1002,False,False,False,"Aprikoosi, keskiarvo, punnittu kivineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028922,0.0,1002,False,False,False,"Persikka/nektariini, keskiarvo, punnittu kivineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028924,0.0,1002,False,False,False,"Appelsiini, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028925,0.0,1002,False,False,False,"Sitruuna, keskiarvo, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028926,0.0,1002,False,False,False,"Greippi, keskiarvo, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028928,0.0,905,False,False,False,"Viininlehti, säilötty suolaliemeen",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028929,1.0,702,False,True,False,"Jauheliha, lampaan, rasvaa 14 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028930,1.0,703,False,True,False,"Jauheliha, broilerin",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028931,0.0,1002,False,False,False,"Vesimeloni, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028932,0.0,1002,False,False,False,"Viinirypäle, keskiarvo, punnittu kivineen, vihreä/tumma",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028933,0.0,1002,False,False,False,Avokado punnittu kuorineen ja kivineen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028934,0.0,1002,False,False,False,"Banaani, punnittu kuorineen",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028935,0.0,1002,False,False,False,"Mandariini, keskiarvo, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028936,0.0,1002,False,False,False,"Viikuna, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028937,0.0,1002,False,False,False,"Taateli, kuivattu, punnittu kivineen",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028938,0.0,905,False,False,False,"Oliivi, keskiarvo, kivetön, öljyssä, vihreä/musta",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028939,0.0,1002,False,False,False,"Kiivi, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028941,0.0,1002,False,False,False,"Omena, kotimainen, kuorineen",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028942,0.0,1002,False,False,False,"Omena, ulkomainen, kuorineen",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028944,0.0,1002,False,False,False,"Hunajameloni, punnittu kuorineen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028945,1.0,703,False,True,False,"Jauheliha, kalkkunan, rasvaa 5-6 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028946,1.0,702,False,True,False,"Jauheliha, sian, rasvaa 16 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028947,1.0,702,False,True,False,"Pekoni, filee, rasvaa 18 g",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028952,0.0,201,False,False,False,"Uuniperuna, ilman täytettä kuorineen, ei rasvaa, ei suolaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028953,0.0,201,False,False,False,"Peruna, uusi, keitetty, suolaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028955,0.0,201,False,False,False,"Peruna, kuorineen, keitetty, suolaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028962,0.0,102,False,False,False,"Maissintähkä, kokonainen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028969,0.0,103,False,False,False,"Nuudeli, keitetty, suolaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028986,1.0,605,False,False,True,"Rapu, keitetty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F028990,1.0,702,False,True,False,Valkosipulietana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F028991,0.9,1403,False,False,False,"Erikoiskahvijuoma, cafe au lait, makeuttamaton, täysmaitoa",,,,,,,,,,,,,,,,,,0.0
F028993,1.0,1403,False,False,False,"Kahvi, caffe latte, makeuttamaton, täysmaito",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029008,0.0,1302,False,False,False,Kasvisliemikuutio,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029009,0.25,703,False,True,False,"Kanaliemikuutio, sisältää vehnää",0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029014,0.0,303,False,False,False,"Kookosmaito, kookosjuoma",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029022,0.0,301,False,False,False,"Papu, vihreä papu, keitetty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F029026,0.0,906,False,False,False,"Kasvisliemi, laimennettu",0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029048,0.0,906,False,False,False,"Wok-kasvikset, porkkana, herkkusieni, sipuli, paprika, herne",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029049,0.0,906,False,False,False,"Wok-kasvikset, vihreä papu-porkkana-paprika-maissi-palsternakka",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029055,0.0,101,False,False,False,"Nuudeli, riisinuudeli",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029056,0.0,101,False,False,False,"Nuudeli, riisinuudeli, keitetty, suolaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029063,1.0,402,False,False,False,"Jogurtti, benecol, kasvistanolia sisältävä, vähälaktoosinen, rasvaa 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029064,1.0,401,False,False,False,"Maito, kevytmaito, laktoositon maitojuoma, d-vitamiinia 1 ug",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029065,1.0,403,False,False,False,"Ruoanvalmistuskerma, rasvaa 15 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029066,1.0,403,False,False,False,"Kerma, kuohukerma, rasvaa 35 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029067,0.1,1202,False,False,False,Suklaa-pähkinälevite,,,,,,,,,,,,,,,,,,0.0
F029070,0.0,1405,False,False,False,Energiajuoma,,,,,,,,,,,,,,,,,,0.0
F029078,1.0,702,False,True,False,Kebabliha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029089,0.5,402,False,False,False,"Jogurtti, juotava, marja/hedelmä, rasvaa 0,1 g",,,,,,,,,,,,,,,,,,0.0
F029091,0.9,401,False,False,False,"Erikoiskahvijuoma, cappuccino, makeuttamaton, rasvaton maito",,,,,,,,,,,,,,,,,,0.0
F029098,0.0,906,False,False,False,"Wok-kasvikset wokattu, paprika, sipuli, maissi, vihreä ja valkoinen pa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029100,0.0,906,False,False,False,"Wok-kasvikset wokattu, vihreä papu, porkkana, paprika, maissi, palster",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029135,0.0,1401,False,False,False,"Siideri, kuiva, 4,7 til% alkoholia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F029140,0.0,1101,False,False,False,"Kasvirasvalevite, flora 70, normaalisuolainen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029141,0.0,1101,False,False,False,"Kasvirasvalevite, flora 70, laktoositon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029155,0.0,1101,False,False,False,Kaakaorasva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029156,0.2,1202,False,False,False,"Suklaa, valkoinen, valkosuklaa",0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
F029159,0.0,1101,False,False,False,Margariini 40 % keskiarvo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029160,1.0,501,False,False,False,"Kananmuna, kuorineen punnittu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029175,1.0,702,False,True,False,"Jauheliha, naudan, rasvaa 17 %, paistettu ilman rasvaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029208,0.0,103,False,False,False,Kuskus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029209,0.0,103,False,False,False,"Kuskus, keitetty, suolaa, öljyä",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029210,1.0,401,False,False,False,"Maito, kevytmaito, ei lisätty d-vitamiinia, luomu",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029211,1.0,401,False,False,False,"Maito, rasvaton, ei lisätty d-vitamiinia, luomu",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029212,1.0,402,False,False,False,"Piimä, rasvaton, ei lisätty d-vitamiinia, luomu",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029215,0.0,1406,False,False,False,"Mehu, mehujuoma, c-vitamiinia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F029228,1.0,404,False,False,False,"Juusto, fetajuusto, vuohenmaito, öljyssä",0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
F029229,0.0,906,False,False,False,"Porkkana, keitetty, suolaton",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029237,0.0,110,False,False,False,Ruislese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F029239,1.0,404,False,False,False,"Juusto, mozzarella, rasvaa 20 %, tuorejuusto",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
